,numOfCoAuthors,title,normalizedGenre,yearNormalized,libretto,datePremiered,yearPremiered,yearPrinted,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numOfPersonGroups,numOfActs,numOfScenes,wordCountText,wordCountStage,wordCountSp
0,0,"Argélie, Reine de Thessalie",Tragedy,1674,False,1678-02-25,1678.0,1674,8,4,4,0,0,5,29,17307,0,15962
1,0,Coriolan,Tragedy,1676,False,1676-01-24,1676.0,1676,7,3,3,1,0,0,23,17050,0,14664
2,0,Lyncée,Tragedy,1678,False,1678-02-25,1678.0,1681,7,3,4,0,0,5,26,13769,7,13576
3,0,Risette ou Les Millions de la Mansarde,Comedy,1849,False,1849-08-08,1849.0,1873,4,2,2,0,0,0,12,7078,438,6876
4,0,Diogène et Scapin,,1880,False,,,1880,3,0,2,1,0,0,3,3099,134,2983
5,0,Gaieté Marseillaise,,1895,False,,,1895,1,0,1,0,0,0,1,850,0,813
6,0,L'Homme qui ne Peut pas Siffler,,1885,False,,,1885,1,0,1,0,0,0,1,1387,2,1330
7,0,Le Nouveau Né,,1885,False,,,1885,1,0,1,0,0,0,1,694,0,650
8,0,La Double Méprise,,1888,False,,,1888,16,10,0,6,0,0,25,8245,526,7749
9,0,Au Clair de la Lune,Comedy,1870,False,1879-06-02,1879.0,1870,7,1,4,2,0,0,12,4781,598,4509
10,0,Mascarille,,1873,False,1873-01-15,1873.0,1873,1,0,1,0,0,0,1,1131,0,1040
11,0,Molière à Shakespeare,,1879,False,1879-06-02,1879.0,1879,1,0,1,0,0,0,1,1846,78,1748
12,0,Pygmalion,,1872,False,1879-06-02,1879.0,1872,4,0,0,4,0,0,4,4208,280,3896
13,0,Smilis,,1881,False,1881-01-23,1881.0,1884,12,4,1,7,0,0,41,18712,1230,17887
14,0,Polyxène,Tragedy,1804,False,1804-01-23,1804.0,1804,6,3,2,1,0,0,17,9627,140,7150
15,0,L'Avare Amoureux,Comedy,1781,False,,,1781,8,3,4,1,0,1,22,6405,55,6218
16,0,Pan et Doris Pastorale,,1729,False,,,1729,9,0,3,6,0,1,7,2289,11,1628
17,0,Polixène,Comedy,1729,False,,,1729,4,2,2,0,0,1,10,4088,9,3388
18,0,Les Trois Spectacles Prologue,,1729,False,,,1729,7,4,3,0,0,1,2,2168,0,1514
19,0,L'Epreuve Réciproque,Comedy,1711,False,1711-10-06,1711.0,1711,6,3,3,0,0,1,18,6190,15,5825
20,0,L'Ecole des Bourgeois,Comedy,1728,False,1728-09-20,1728.0,1728,13,2,5,6,0,3,49,15076,306,14615
21,0,L'Hiver,Comedy,1733,False,1733-02-19,1733.0,1733,10,3,4,3,0,1,15,8369,179,8121
22,0,Le Pauvre Bougre et le Bon Génie,,1889,False,,,1889,4,1,2,1,0,0,10,3285,286,3112
23,0,Un Mécontent,,1889,False,,,1889,1,0,1,0,0,0,1,1044,0,1007
24,0,Une Idée Lumineuse,,1889,False,,,1889,1,0,1,0,0,0,1,1126,0,1088
25,0,Les Lilas Blancs,Comedy,1881,False,,,1881,3,1,0,2,0,0,4,3039,255,2877
26,1,Les Papilllotes,Comedy,1834,False,1834-01-17,1834.0,1834,16,2,5,9,0,0,17,9631,377,9350
27,1,Une Séduction,,1832,False,1832-08-06,1832.0,1832,8,1,2,5,0,0,32,13456,377,13105
28,0,"Anaximandre, Comédie.",Comedy,1782,False,1782-12-20,1782.0,1805,5,3,2,0,0,1,12,5852,262,5109
29,0,La Comédienne,Comedy,1804,False,1816-03-06,1816.0,1804,7,4,3,0,0,1,31,12642,110,12225
30,0,Le Rêve du Mari,Comedy,1826,False,1826-05-20,1826.0,1826,5,3,2,0,0,0,23,8624,269,8232
31,0,Les Etourdis,Comedy,1788,False,1816-03-06,1816.0,1788,8,2,6,0,0,0,38,11789,147,11392
32,0,Molière et ses Amis ou La Soirée d'Auteuil,Comedy,1804,False,1804-08-04,1804.0,1804,9,2,6,1,0,1,19,8497,167,8098
33,0,Dialogue de la Prude et de la Coquette,,1659,False,,,1659,2,2,0,0,0,0,1,6397,496,5012
34,0,Adam,,1170,False,,,1170,18,1,14,3,0,1,10,12049,1904,11890
35,0,Les Aventures de Ninette,Comedy,1833,False,1833-01-01,1833.0,1833,8,3,1,4,0,1,6,2325,518,2148
36,0,Les Bonnes Gens,Comedy,1772,False,,,1772,6,0,3,3,0,1,6,3578,30,3040
37,0,Fragment d'une Comédie Intitulée Chapelain Décoiffé.,,1666,False,,,1666,3,0,3,0,0,1,5,2432,0,2312
38,0,Fragment d'une Comédie Intitulée Chapelain Décoiffé [2],,1666,False,,,1666,2,0,2,0,0,1,2,1459,30,1358
39,0,Le Club des Dames ou Le Retour de Descartes,Comedy,1784,False,,,1784,11,5,3,3,0,1,8,7258,160,6020
40,0,Dialogue d'Alcippe et de Dionice,,1659,False,,,1659,2,0,2,0,0,0,1,1272,100,1214
41,0,La Déroute des Précieuses,,1659,False,,,1659,7,0,3,4,0,0,6,1165,486,627
42,0,Dialogue des Yeux et de la Bouche,,1659,False,,,1659,2,0,0,2,0,0,1,2175,118,2125
43,0,Dialogue entre Voltaire et Rousseau,Comedy,1778,False,,,1778,2,0,2,0,0,1,1,1671,0,1519
44,0,Dialogue sur les Vacances et les Ennuis de l'Ecole,,1858,False,,,1858,7,0,7,0,0,0,1,2839,37,2555
45,0,Le Jeu d'Esmorée,,1835,False,,,1835,7,2,2,3,0,0,18,8868,33,6051
46,1,Le Jus du Pelerin,Comedy,1834,False,,,1834,7,0,2,5,0,0,1,1185,4,1131
47,0,La Complainte de la Femme Coupée en Morceaux,,1878,False,,,1878,1,0,1,0,0,0,1,511,5,471
48,0,Le Normand et le Gascon,,1858,False,,,1858,4,0,0,4,0,0,1,1998,52,1710
49,0,La Matinée du Comédien Français,,1785,False,,,1785,5,1,3,1,0,1,12,6154,72,6040
50,0,Mélisse,Tragicomedy,1879,False,,,1879,11,2,7,2,0,0,28,23216,5,18254
51,0,Nouveau Catéchisme Poissard,,1840,False,,,1840,10,4,5,1,0,0,0,4770,0,4675
52,0,Ouverture de la Séance,,1858,False,,,1858,8,0,7,1,0,0,2,2100,40,1833
53,0,Farce Nouvelle Tres Bonne et Fort Joyeuse à Trois Personnages d'un Pardonneur d'un Triacleur et d'une Tavernière,Comedy,1520,False,,,,3,1,1,1,0,1,2,2426,14,2348
54,0,Farce Nouvelle Fort Joyeuse du Pont aux Anes,Comedy,1480,False,,,,4,0,3,1,0,0,4,2235,3,2154
55,0,Le Portier du Parnasse,Comedy,1770,False,,,1770,12,4,6,2,0,1,23,8692,53,8286
56,0,Le Prix d'un Moment,Comedy,1772,False,,,1772,5,0,4,1,0,1,5,3317,142,2775
57,0,La Réception de Monseigneur le Vicomte d'Argenson,,1658,False,1658-07-28,1658.0,1658,13,0,5,8,0,1,3,1969,72,1782
58,1,La Résurrection du Sauveur,,1834,False,,,1834,9,0,6,3,0,0,6,3032,358,2603
59,0,Farce Nouvelle Très Bonne et Fort Joyeuse de la Resurrection de Jenin Landore,Comedy,1512,False,,,1547/1557,4,0,3,1,0,1,1,1968,0,1909
60,0,Les Sauvages ou Le Roi Bienfaisant.,,1789,True,,,1789,22,2,4,16,0,3,14,4862,1139,3469
61,0,Le Sérail de de Lys,Comedy,1735,False,,,1735,4,2,2,0,0,0,3,2173,32,823
62,0,Sermon Joyeux de Bien Boire,Comedy,1545,False,,,1545,2,0,2,0,0,1,1,2598,0,2549
63,0,Théâtre de la Société de la Rue du Perron,,1865,False,1865-02-07,1865.0,1865,1,0,1,0,0,0,1,935,0,883
64,0,Vende,Tragedy,1644,False,,1644.0,1644,0,0,0,0,0,5,36,3241,1273,0
65,0,Les Vierges Sages et les Vierges Folles,,1834,False,,,1834,21,3,17,1,0,0,1,1623,21,1525
66,0,Oh ! Voilà Bien le Diable !,Comedy,1772,False,,,1772,9,3,3,3,0,1,6,3705,279,3137
67,0,Zélamire,Comedy,1786,False,,,1786,7,2,5,0,0,2,16,7819,45,7687
68,0,Cendrillon,Comedy,1759,False,1759-02-20,1759.0,1759,11,2,2,7,0,1,15,6595,702,6349
69,0,Le Chinois Poli en France,,1755,False,1755-08-23,1755.0,1755,5,1,2,2,0,1,6,3738,448,3603
70,0,La Ressource Comique,Comedy,1772,False,1772-08-22,1772.0,1772,15,4,8,3,0,1,27,9079,145,8691
71,1,Le Tableau Parlant,,1769,False,1769-09-20,1769.0,1787,7,2,3,2,0,0,12,7733,231,7531
72,0,Mademoiselle Lange,,1701,False,1701-12-13,1701.0,1846,7,2,2,3,0,0,18,6126,166,5919
73,0,Ca n'en Est pas ou Tout ce qui Reluit n'est pas or,,1779,False,1779-12-23,1779.0,1779,11,3,4,4,0,1,23,8223,61,7988
74,0,La Comédie à l'Impromptu,Comedy,1780,False,1780-09-05,1780.0,1780,9,4,4,1,0,1,13,6379,186,6183
75,0,"Les Etrennes de l'Amitié, de l'Amour et de la Nature",Comedy,1780,False,1780-01-01,1780.0,1783,10,2,4,4,0,1,21,7356,302,6625
76,0,Hurlubrelu,Comedy,1794,False,,,1794,14,3,3,8,0,1,28,9839,382,9584
77,0,Janot,,1779,False,1779-06-06,1779.0,1779,10,2,4,4,0,1,22,8419,344,8143
78,0,Janot chez le Dégraisseur,,1779,False,1779-10-18,1779.0,1779,9,4,2,3,0,1,17,5730,107,5519
79,0,Jocrisse Changé de Condition,Comedy,1794,False,1794-01-04,1794.0,1799,7,2,2,3,0,2,33,10413,303,10170
80,0,"On Fait ce qu'on Peut, Non pas ce qu'on Veut",,1779,False,,1779.0,1785,11,0,3,8,0,1,15,8685,398,8498
81,0,Mon Ami Naze,,1881,False,,,1881,1,0,1,0,0,1,1,989,4,948
82,0,Les Guêpes,Comedy,1897,False,,,1897,8,0,4,4,0,0,12,15472,4,15353
83,0,Le Cri de la Nature,Comedy,1669,False,1669-10-20,1669.0,1771,8,3,3,2,0,1,14,9017,313,8548
84,0,Horatius Coclès.,,1794,False,1930-04-17,1930.0,1794,13,0,2,11,0,0,9,2451,129,2249
85,0,Lucrèce,Tragedy,1792,False,1792-05-04,1792.0,1792,13,1,8,4,0,0,26,12893,205,12479
86,0,L'Héroïne Américaine,,1786,False,,,1786,0,0,0,0,0,3,39,3287,54,0
87,0,Le Centenaire de Molière,Comedy,1773,False,1773-02-18,1773.0,1773,18,4,12,2,0,1,25,8567,276,7836
88,2,La Pucelle d'Orléans,Tragedy,1642,False,,,1642,15,1,4,10,0,5,32,16009,146,15498
89,0,La Pucelle d'Orléans,Tragedy,1642,False,,,1642,13,1,4,8,0,0,32,20313,271,17673
90,0,Hommage à Racine vers Dits par Madame Provost-Ponsin au Théâtre Français Représentation du 21 Décembre 1871 232ème Anniversaire de la Naissance de Racine,,1872,False,,,1872,1,0,1,0,0,0,1,901,0,850
91,0,L'Ecole Tragique ou Cadet Roussel Maitre de Déclamation,Comedy,1802,False,,,1802,21,4,11,6,0,1,29,10515,268,10171
92,0,Albert Durer,,1861,False,,,1861,7,0,0,7,0,0,15,5393,300,5154
93,0,La Comédie au Chateau,Comedy,1861,False,,,1861,9,0,6,3,0,0,11,5172,139,5049
94,0,L'Epreuve,,1861,False,,,1861,1,0,1,0,0,0,7,2701,435,2574
95,0,Dorothée,,1782,False,,1782.0,1782,0,0,0,0,0,4,53,3916,3278,0
96,0,La Musicomanie,Comedy,1779,False,,1779.0,1783,9,2,5,2,0,1,17,6559,75,6398
97,0,La Mort de Caton,Tragedy,1646,False,,1646.0,1648,13,3,9,1,0,0,33,19362,37,17557
98,0,"Dipné, Infante D'Irlande. Tragédie",Tragedy,1668,False,,,1668,15,2,11,2,0,5,28,23163,87,19170
99,0,Geneviève ou L'Innocence Reconnue Tragédie Chrétienne,Tragedy,1669,False,,,1669,22,8,0,14,0,5,34,22864,1391,21478
100,0,Geneviève ou L'Innocence Reconnue Tragédie,Tragedy,1670,False,,,1670,12,5,7,0,0,5,26,23735,164,22523
101,0,Le Coligny,Tragedy,1739,False,,1739.0,1744,20,0,14,6,0,3,15,16117,311,11007
102,0,Vautrin,,1840,False,,1840.0,1840,22,4,3,15,0,0,61,26513,937,25328
103,0,Ancien Pierrot,,1877,False,,,1877,1,0,1,0,0,0,1,1036,6,994
104,1,Feuilleton d'Aristophane,Comedy,1853,False,,,1853,19,6,8,5,0,0,30,12828,660,12400
105,1,La Perle,Comedy,1879,False,,,1879,3,2,1,0,0,0,12,4703,313,3862
106,1,Le Beau Léandre,Comedy,1868,False,,,1868,3,1,2,0,0,0,8,6492,428,5384
107,0,Les Fourberies de Nérine,Comedy,1864,False,1864-02-27,1864.0,1868,2,1,1,0,0,0,3,4420,510,3343
108,1,Mascarade de la Foire Saint-Germain,,1685,False,1685-01-18,1685.0,1709,11,2,8,1,0,1,10,866,0,664
109,0,Arlequin Misanthrope,Comedy,1696,False,1696-12-22,1696.0,1697,29,4,12,13,0,4,23,19779,397,19371
110,1,Les Fées ou Les Contes de ma Mère L'Oye.,Comedy,1694,False,1697-03-02,1697.0,1694,13,3,4,6,0,0,7,4045,200,3842
111,1,Pasquin et Marforio.,Comedy,1697,False,1697-02-03,1697.0,1697,16,5,6,5,0,3,20,10842,410,10577
112,0,La Fontaine de Sapience,Comedy,1694,False,1694-07-08,1694.0,1741,8,3,4,1,0,0,8,6837,94,6580
113,0,Le Faucon,Comedy,1719,False,1719-09-01,1719.0,1719,4,2,2,0,0,1,12,5836,43,5726
114,0,La Mort de César,Tragedy,1709,False,1709-11-26,1709.0,1745,10,3,5,2,0,0,38,17241,13,15499
115,0,L'Ombre de Molière,,1847,False,,,1847,5,2,2,1,0,1,4,5379,81,4157
116,0,Célinde,Tragicomedy,1629,False,1697-07-10,1697.0,1629,22,3,7,12,0,8,30,26740,326,25136
117,0,Clarimonde,Tragicomedy,1643,False,,,1643,9,1,7,1,0,5,26,16518,55,15548
118,0,La Clorise,Tragicomedy,1634,False,1697-07-10,1697.0,1634,8,3,5,0,0,5,27,17646,188,16173
119,0,La Parthénie,Tragicomedy,1637,False,1637-01-04,1637.0,1642,8,2,6,0,0,5,21,16501,22,15095
120,0,Le Prince Fugitif,Tragicomedy,1649,False,1697-07-10,1697.0,1649,11,2,7,2,0,5,25,14581,46,13485
121,0,Saint Eustache Martyr,Tragedy,1639,False,,1639.0,1649,21,3,8,10,0,5,23,15542,102,14420
122,0,La Rapinière,Comedy,1683,False,1692-02-27,1692.0,1683,16,4,8,4,0,5,44,19978,185,18741
123,3,L'Opéra de Province,,1777,False,1797-05-08,1797.0,1777,12,1,5,6,0,0,19,8029,591,7597
124,1,Candide Marié,,1788,False,1788-06-20,1788.0,1788,16,2,7,6,0,2,16,8354,698,7961
125,2,Colombine Mannequin,,1788,False,1793-02-15,1793.0,1788,4,1,3,0,0,0,19,7091,782,6796
126,2,Le Mariage de Scarron,,1797,False,1797-05-08,1797.0,1797,13,2,4,7,0,1,26,9792,426,9529
127,1,Le Bout de l'An de l'Amour,,1863,False,1863-03-26,1863.0,1863,3,0,0,3,0,0,1,5386,246,5226
128,1,Le Jardinier et son Seigneur,,1863,True,1863-05-01,1863.0,1863,10,3,2,5,0,0,15,6321,684,6055
129,0,L'Amateur,Comedy,1764,False,,1785.0,1764,6,2,3,1,0,0,17,5931,226,5698
130,0,De l'Adresse,,1662,False,,,1662,2,1,1,0,0,0,1,1203,19,582
131,0,De l'Ajustement,,1662,False,,,1662,2,1,1,0,0,0,1,870,14,253
132,0,De l'Art de se Faire Aimer,,1662,False,,,1662,3,0,2,1,0,0,1,2545,43,1891
133,0,De l'Entrevue Amoureuse,,1662,False,,,1662,2,1,1,0,0,0,1,1170,29,535
134,0,De l'Entrevue Politique,,1662,False,,,1662,2,0,2,0,0,0,1,1640,14,1016
135,0,De l'Exhortation,,1662,False,,,1662,2,1,1,0,0,0,1,2286,34,1647
136,0,De l'Exil,,1662,False,,,1662,2,0,2,0,0,0,1,1844,22,1220
137,0,De l'Inclination Bizarre,,1662,False,,,1662,2,2,0,0,0,0,1,1286,13,669
138,0,De l'Indulgenece,,1662,False,,,1662,2,1,1,0,0,0,1,1015,10,403
139,0,De la Belle Resistance,,1662,False,,,1662,2,1,1,0,0,0,1,1287,21,661
140,0,De la Belle Taille,,1662,False,,,1662,2,2,0,0,0,0,1,827,10,213
141,0,De la Campagne,,1662,False,,,1662,2,1,1,0,0,0,1,2029,31,1394
142,0,De la Cérémonie,,1662,False,,,1662,4,0,4,0,0,0,1,986,20,358
143,0,De la Colère,,1662,False,,,1662,2,1,0,1,0,0,1,1278,31,645
144,0,De la Contrariété,,1662,False,,,1662,2,2,0,0,0,0,1,1233,22,609
145,0,De la Curiosité,,1662,False,,,1662,3,2,1,0,0,0,1,1017,13,397
146,0,De la Danse,,1664,False,,,1664,2,1,1,0,0,0,1,290,10,225
147,0,De la Discrétion,,1662,False,,,1662,2,1,1,0,0,0,1,1029,14,413
148,0,De la Dissimulation,,1662,False,,,1662,3,2,1,0,0,0,1,1166,13,550
149,0,De la Feintise,,1662,False,,,1662,4,1,3,0,0,0,1,1341,31,706
150,0,De la Guerre,,1662,False,,,1662,2,0,2,0,0,0,1,939,14,322
151,0,De la Mémoire,,1664,False,,,1664,2,1,1,0,0,0,1,509,10,444
152,0,De la Pudeur,,1662,False,,,1662,2,2,0,0,0,0,1,1023,11,410
153,0,De la Raillerie,,1662,False,,,1662,2,1,1,0,0,0,1,935,18,315
154,0,De la Roture,,1662,False,,,1662,2,1,1,0,0,0,1,1136,19,514
155,0,De la Simplicité des Habits,,1662,False,,,1662,2,1,1,0,0,0,1,1197,14,577
156,0,De Libre Abord,,1662,False,,,1662,2,1,1,0,0,0,1,1131,14,513
157,0,Des Beaux Cheveux,,1662,False,,,1662,2,1,1,0,0,0,1,919,10,307
158,0,Des Beaux Yeux,,1662,False,,,1662,2,1,1,0,0,0,1,800,7,191
159,0,Des Balles Mains,,1662,False,,,1662,2,1,1,0,0,0,1,839,15,222
160,0,Des Fleurs,,1662,False,,,1662,2,1,1,0,0,0,1,919,8,311
161,0,Des Fontaines et des Ruisseaux,,1662,False,,,1662,2,1,1,0,0,0,1,1468,14,845
162,0,Des Tailles Contestées,,1662,False,,,1662,2,0,2,0,0,0,1,1523,18,903
163,0,Des Vendanges,,1662,False,,,1662,2,1,1,0,0,0,1,1068,11,454
164,0,Du Badinage,,1662,False,,,1662,2,1,1,0,0,0,1,1009,7,402
165,0,Du Bal,,1662,False,,,1662,2,1,1,0,0,0,1,991,15,376
166,0,Du Beau Rendez-vous,,1662,False,,,1662,2,0,2,0,0,0,1,1283,28,651
167,0,Du Beau Sein,,1662,False,,,1662,2,1,1,0,0,0,1,827,10,215
168,0,Du Bel Esprit,,1662,False,,,1662,2,0,1,1,0,0,1,1089,16,468
169,0,Du Bon Office,,1662,False,,,1662,2,1,1,0,0,0,1,1058,17,439
170,0,Du Compérage,,1662,False,,,1662,2,1,1,0,0,0,1,895,11,284
171,0,Du Compliment,,1662,False,,,1662,2,0,2,0,0,0,1,889,9,280
172,0,Du Cours,,1664,False,,,1664,2,1,1,0,0,0,1,453,24,376
173,0,Du Duel,,1662,False,,,1662,3,2,1,0,0,0,1,2969,41,2326
174,0,Du Festin,,1662,False,,,1662,3,0,2,1,0,0,1,1853,17,1235
175,0,Du Mauvais Choix,,1662,False,,,1662,2,0,2,0,0,0,1,1060,23,435
176,0,Du Procès,,1662,False,,,1662,2,2,0,0,0,0,1,965,17,348
177,0,Du Retour des Esprits,,1662,False,,,1662,3,1,2,0,0,0,1,3189,46,2538
178,0,Du Roman,,1662,False,,,1662,3,1,2,0,0,0,1,1113,16,496
179,0,Molière au Théâtre,Comedy,1824,False,1824-01-15,1824.0,1824,9,2,6,1,0,1,13,7220,106,7010
180,0,L'Autre Tartuffe,,1792,False,1792-06-26,1792.0,1792,13,3,5,5,0,5,71,21121,1099,20224
181,0,Le Barbier de Séville ou La Précaution Inutile,Comedy,1775,False,1775-02-23,1775.0,1775,10,1,4,5,0,4,44,27192,930,17389
182,0,L'Amour Quêteur,Comedy,1777,False,1777-09-16,1777.0,1785,7,5,2,0,0,2,17,5927,207,4562
183,0,La Cacophonie,Comedy,1779,False,1779-07-31,1779.0,1779,10,3,5,2,0,1,20,7022,63,6783
184,0,Les Libellistes,,1779,False,1779-07-31,1779.0,1807,13,3,4,6,0,4,43,17703,503,16739
185,0,"Le Ramoneur Prince, et le Prince Ramoneur",Comedy,1784,False,1784-12-22,1784.0,1786,9,1,6,2,0,0,29,7912,817,7515
186,0,Le Sculpteur,Comedy,1784,False,1784-01-14,1784.0,1784,8,3,3,2,0,2,19,11020,149,10778
187,0,Vénus Pélerine,Comedy,1778,False,1779-07-31,1779.0,1778,10,1,3,6,0,1,10,6633,126,5211
188,0,Les Corbeaux Drame en Quatre Actes et en Prose,,1924,False,,,1924,16,6,8,2,0,0,46,32145,1860,31547
189,0,Domino à Quatre Comédie en un Acte et en Prose,Comedy,1924,False,,,1924,7,0,5,2,0,0,4,2209,194,1983
190,0,L'Enlèvement Comédie en Trois Actes,Comedy,1924,False,,,1924,7,0,4,3,0,0,22,13373,227,12873
191,0,Une Exécution,Comedy,1924,False,,,1924,5,0,4,1,0,0,5,1810,82,1714
192,0,Les Honnêtes Femmes Comédie en un Acte,Comedy,1924,False,,,1924,4,3,1,0,0,0,10,5557,479,5251
193,0,La Mère,,1924,False,,,1924,0,0,0,0,0,0,18,1095,927,0
194,0,Veuve !,Comedy,1924,False,,,1924,3,0,0,3,0,0,1,1757,101,1634
195,0,Antigone,,1893,False,,,1893,4,1,2,1,0,0,3,1233,240,1110
196,0,Les Chasseurs et l'Ours,Comedy,1894,False,,,1894,4,0,4,0,0,0,5,2435,355,2371
197,0,Docteur Cornibus,Comedy,1894,False,,,1894,5,0,2,3,0,0,9,3139,203,3033
198,0,Guignol en Enfer,Comedy,1894,False,,,1894,6,1,3,2,0,0,7,3025,187,2943
199,0,Guignol et la Cabaretière,Comedy,1894,False,,,1894,4,1,3,0,0,0,8,2437,229,2333
200,0,"L'Oiseau Bleu, Saynète",Comedy,1888,False,,,1888,3,3,0,0,0,0,8,3983,315,3793
201,0,"La Nuit de Noël, Comédie",Comedy,1888,False,,,1888,3,3,0,0,0,0,5,3867,276,3733
202,0,Le Baptême d'une Rose,,1896,False,,,1896,1,0,0,1,0,0,1,555,0,497
203,0,"Les Deux Pigeonnes, Comédie",Comedy,1888,False,,,1888,2,2,0,0,0,0,4,4272,236,4144
204,0,Les Noces de Polichinelle,Comedy,1894,False,,,1894,10,3,5,2,0,0,10,2999,191,2892
205,0,Propriétaire et Locataire,Comedy,1894,False,,,1894,6,0,6,0,0,0,6,2556,149,2451
206,0,"Ma Soeur Claire, Comédie",Comedy,1888,False,,,1888,4,4,0,0,0,0,10,4466,280,4268
207,0,Propriétaire et Locataire,Comedy,1894,False,,,1894,6,0,6,0,0,0,6,2561,165,2464
208,0,"Un Bon Placement, Comédie",Comedy,1888,False,,,1888,3,3,0,0,0,0,7,3825,214,3656
209,0,Cléopâtre,Tragedy,1635,False,,1635.0,1636,11,3,6,2,0,5,27,18251,104,17243
210,0,La Mort d'Achille et la Dispute de ses Armes,Tragedy,1635,False,,1635.0,1636,12,3,7,2,0,5,22,17628,80,16401
211,0,La Journée des Dupes,Tragicomedy,1790,False,,,1790,27,0,11,16,0,4,26,9390,160,9150
212,0,L'Album,Comedy,1873,False,1873-04-21,1873.0,1873,8,4,3,1,0,0,20,7287,223,6560
213,0,Brutus,Tragedy,1690,False,1690-12-18,1690.0,1691,12,4,7,1,0,5,36,15711,9,13981
214,0,"Laodamie, Reine D'Epire.",Tragedy,1688,False,1688-02-11,1688.0,1688,8,2,4,2,0,0,40,14171,0,13164
215,0,Madame de Valdaunaie,Comedy,1855,False,,,1855,6,3,1,2,0,0,31,12464,571,12077
216,0,"Antoinette ou Le Retour du Marquis, Saynète",Comedy,1930,False,,,1930,14,2,2,10,0,0,1,2534,294,2424
217,0,"Daisy, Pièce en un Acte",,1904,False,,,1904,9,1,5,3,0,0,8,5866,452,5560
218,0,"Deux Pêcheurs en Eau Claire, Comédie",Comedy,1931,False,,,1931,2,0,2,0,0,0,1,2806,66,2727
219,0,"Un Dramaturge en Plein Labeur, Comédie",Comedy,1930,False,,,1930,2,0,2,0,0,0,1,1526,117,1419
220,0,"L'Ecole du Piston, Comédie",Comedy,1930,False,,,1930,12,1,3,8,0,0,10,5228,267,5004
221,0,"L'Etrangleuse, Pièce en un Acte",,1930,False,,,1930,6,2,3,1,0,0,5,3898,341,3742
222,0,"Un Garçon de Dix-Huit Ans, Saynète",Comedy,1930,False,,,1930,3,1,2,0,0,0,1,2556,207,2414
223,0,"Un Homme dans la Maison, Comédie",Comedy,1930,False,,,1930,4,1,0,3,0,0,1,2618,344,2496
224,0,"Je Vais m'en Aller, Comédie en un Acte",,1908,False,,,1908,2,1,1,0,0,0,1,2646,272,2506
225,1,"La Petite Femme de Loth, Opéra-Bouffe",,1924,False,,,1924,13,3,4,6,0,0,24,12746,822,11718
226,0,"Le Cambrioleur, Saynète",Comedy,1900,False,,,1900,4,0,0,4,0,0,3,2374,324,2242
227,0,"Le Radeau de la Méduse, Comédie en un Acte",Comedy,1904,False,,,1904,6,4,1,1,0,0,5,4719,306,4587
228,0,"Le Seul Bandit du Village, Vaudeville",,1904,False,,,1904,6,1,3,2,0,0,5,3677,398,3491
229,0,La Maison du Crime,Comedy,1930,False,1930-05-22,1930.0,1936,3,0,3,0,0,0,1,1069,21,958
230,0,"Un Mystère sans Importance, Comédie",Comedy,1930,False,,,1930,6,1,3,2,0,0,1,2730,316,2596
231,0,Le Narcotique,Comedy,1930,False,1930-03-03,1930.0,1936,5,1,3,1,0,0,3,3051,122,2919
232,0,Une Opération Magistrale,Comedy,1930,False,1930-05-17,1930.0,1936,6,2,4,0,0,0,1,3098,41,2975
233,0,"La Partie de Bridge, Comédie",Comedy,1930,False,,,1930,7,1,5,1,0,0,1,2109,228,1989
234,0,Les Pieds Nickelés,Comedy,1895,False,1895-03-15,1895.0,1895,8,3,1,4,0,0,24,8203,197,7959
235,0,"Les Plaisirs du Dimanche, Comédie",Comedy,1930,False,,,1930,4,1,3,0,0,0,1,5289,224,5191
236,0,"Le Prétendant, Pièce en un Acte",,1930,False,,,1930,8,4,3,1,0,0,1,2379,191,2264
237,0,"Le Prétendant, Pièce en un Acte",,1930,False,,,1930,4,0,2,2,0,0,1,1124,112,1030
238,0,L'Incendie,Comedy,1873,False,,,1873,9,4,4,1,0,0,16,5249,713,4922
239,0,La Petite Glaneuse,Comedy,1873,False,,,1873,6,2,4,0,0,0,9,6769,255,6624
240,0,La Vanité Punie,Comedy,1873,False,,,1873,7,1,6,0,0,0,17,4356,349,4122
241,0,Le Congé,Comedy,1873,False,,,1873,9,4,2,3,0,0,10,6767,441,6486
242,0,Le Déserteur,Comedy,1873,False,,,1873,13,1,12,0,0,0,28,14924,667,14500
243,0,Un Bon Coeur Fait Pardonner Bien des Etourderies.,Comedy,1782,False,,,1782,6,2,3,1,0,0,15,7535,221,7303
244,0,Le Jugement de Job et d'Uranie,Comedy,1643,False,,,1643,10,2,3,5,0,0,3,1838,57,961
245,0,L'Anglais à Paris,Comedy,1785,False,,1785.0,1787,11,1,5,5,0,0,21,5329,195,5102
246,0,A la Mer !,,1883,False,,,1883,1,0,1,0,0,0,1,1132,0,1085
247,0,L'Homme qui A Tué la Mort,,1928,False,1928-01-09,1928.0,1928,10,0,5,5,0,0,8,8821,1286,8259
248,0,Céline ou Les Frères Rivaux.,Tragicomedy,1633,False,,1633.0,1637,11,4,6,1,0,5,21,14199,210,13645
249,0,Abraham Sacrifiant,Tragedy,1550,False,,1550.0,1550,9,1,5,3,0,0,13,8436,38,7061
